,Player Name,Players ID,Years Active,Position Played
970,Molly Fiedler,ed700a35,2019-2020,GK
971,Jamia Fields,ad856f64,2015-2019,DF
972,John Filla,7b2e3fa9,illa 2017,MF
973,Jamie Finch,f2f55384,inch 2012,FW
974,Gabe Findley,b77f0f33,dley 2018,GK
975,Robbie Findley,1b4c789a,2007-2016,DF
976,Sam Fink,61b0e449,2015-2019,FW
977,Ethan Finlay,c16a59af,2012-2019,FW
978,Ryan Finley,e9593741,2013-2017,DF
979,Evan Finney,2c72f4ae,nney 2019,MF
980,Nicolas Firmino,bb4610ab,mino 2019,FW
981,John Fishbaugher,a10c1264,gher 2008,GK
982,Devon Fisher,7e4799e7,2015-2017,MF
983,Kyle Fisher,c1a447f8,2016-2019,MF
984,Maureen Fitzgerald,1856c69e,rald 2016,DF
985,Maureen Fitzgerald,c03609c7,2016-2018,DF
986,Ben Fitzpatrick,0c9d7a44,2017-2018,MF
987,Sean Flatley,ccdb95ba,2011-2012,MF
988,Kendall Fletcher,1a89c2bd,2014-2016,MF
989,Gary Flood,34c453ca,2007-2008,DF
990,Charly Flores,098b1361,ores 2016,MF
991,Dennis Flores,36d06709,2013-2014,MF
992,Jorge Flores 1996-1998 · MF · Dallas Burn,388763f7,1996-1998,FW
993,Junior Flores,379ff0ee,2014-2015,MF
994,Luis Flores,bcd6d43d,ores 2019,MF
995,Sabrina Flores,e43b277b,ores 2019,MF
996,Tessa Florio-Gavilsky,a204c6bd,lsky 2016,MF
997,Sterling Flunder,9bbeabf1,2011-2015,DF
998,Caroline Flynn,6d6ba3a6,lynn 2017,FW
999,David Flynn,180e2e57,lynn 2014,MF
1000,George Fochive,f99000bb,2014-2017,MF
1001,Jean-Julien Foe Nuphaus,4474f1dc,2016-2017,GK
1002,Bobby Foglesong,380a6385,2011-2012,MF
1003,Matthew Fondy,1b6c38c4,2011-2017,DF
1004,Anthony Fontana,1f34358e,2016-2019,MF
1005,Mike da Fonte,6fa0a6c4,2015-2019,FW
1006,Andrew Fontein,d7fe4008,tein 2013,MF
1007,Jamie Forbes,7d1c3247,rbes 2013,DF
1008,Josh Ford,b48c9861,2014-2016,GK
1009,Kortne Ford,552a7707,2017-2018,GK
1010,Kevin Forrest,b5586e7b,2008-2009,GK
1011,Byron Foss,fa8ba765,2004-2005,DF
1012,Marlon Fossey,c7b9e548,2017-2020,FW
1013,Danielle Fotopoulos 1999 · FW,72cddf9b,ulos 1999,GK
1014,Julie Foudy 1991-2004 · MF · United States,542a0c40,1991-2004,DF
1015,Evan Fowler,8e12e264,wler 2013,FW
1016,Sam Fowler,bee5eb3e,2017-2019,MF
1017,Vaughn Fowler,22afde20,wler 2013,FW
1018,Lauren Fowlkes,d902c7b7,lkes 2013,GK
1019,Chris Fox,4974aaca,2004-2005,MF
1020,Danielle Foxhoven,911af3bb,2013-2015,FW
1021,Katie Fraine,7f6cc491,2017-2019,DF
1022,Adrianna Franch,2d2234cf,2013-2019,MF
1023,"Joe Franchino 1998-2008 · MF-DF · New England Revolution, LA Galaxy",6c049df5,1998-2008,GK
1024,Savannah Francis,7e683156,2017-2018,GK
1025,José Francisco Torres,d78d7415,2007-2019,DF
1026,Joe Franco,e1610cda,2014-2017,DF
1027,Marco Franco,95301b3d,2014-2018,MF
1028,Matthew Frank,d405f647,rank 2018,DF
1029,Noah Franke,78663a75,2018-2019,DF
1030,Sean Franklin,a2cb3f2c,2008-2018,GK
1031,Floyd Franks,31bd9a4c,2006-2014,DF
1032,Jamie Franks,5d015d63,2009-2010,DF
1033,"Robin Fraser 1996-2005 · DF · LA Galaxy, Colorado Rapids, Columbus Crew",f1dfb2f2,1996-2005,MF
1034,Krystyna Freda,321ba82b,2018-2019,MF
1035,Victoria Frederick,6a6b3754,rick 2013,DF
1036,Katy Freels,5c9f4456,2013-2015,FW
1037,Hunter Freeman,1e2dae63,2005-2017,MF
1038,Mandy Freeman,ee5355a7,2017-2018,MF
1039,Tyler Freeman,05b360ed,eman 2019,DF
1040,Matt Freese,2f49476c,2017-2019,DF
1041,Jaime French,e016ecf7,ench 2013,FW
1042,Kasey French,3c0c6870,ench 2015,GK
1043,Jaime Frías Jr.,3d86f3e0,2013-2015,FW
1044,Brandon Fricke,f7f7cbb6,icke 2015,DF
1045,"Brad Friedel 1996-2015 · GK · Blackburn Rovers, Aston Villa, Tottenham Hotspur, Columbus Crew, Liverpool, United States",b8c0a975,1996-2015,DF
1046,Kevin Friedland,ea824780,2004-2013,DF
1047,Ross Friedman,7615a306,dman 2014,GK
1048,Amanda Frisbie,988dbb0c,2015-2019,Oops
1049,Chris Froschauer,e97b8920,auer 2016,DF
1050,"Adam Frye 1996-2002 · DF-FW · LA Galaxy, Tampa Bay Mutiny, San Jose Clash",1ec1648a,1996-2002,DF
1051,Mike Fucito,4db8a50f,2010-2015,DF
1052,Gilbert Fuentes,a0f5470d,2018-2019,GK
1053,Ian Fuller,bad9cae3,2002-2013,FW
1054,Robby Fulton,4af77d81,lton 2005,MF
1055,Ryan Futagaki,3b3db75b,gaki 2003,MF
1056,Adnan Gabeljic,19688b80,2014-2015,FW
1057,Ray Gaddis,8348b24d,2012-2019,GK
1058,Jordan Gafa,ad91306a,2013-2015,MF
1059,Julian Gaines,15a987c9,ines 2019,FW
1060,McKinze Gaines,8ef72983,2016-2020,DF
1061,Dylan Gaither,76225ddb,ther 2018,DF
1062,Eli Galbraith-Knapp,a5964c54,napp 2015,FW
1063,Romain Gall,3da8cba0,2014-2020,MF
1064,Michael Gallagher,0109b8b7,2016-2019,MF
1065,Joe Gallardo,f2c2d261,ardo 2017,MF
1066,Miguel Gallardo,34c9a75a,2009-2016,MF
1067,Bryan Gallego,695ff5d6,lego 2014,DF
1068,Jose Gallegos,1141c543,egos 2019,FW
1069,Erick Gallinar,77923491,inar 2017,GK
1070,Michael Gamble,2d441385,2016-2018,DF
1071,Jeremy Garay,1f6ec0c5,aray 2019,MF
1072,Ricky Garbanzo,cb5a75b0,2015-2017,DF
1073,Justin Garces,c9476b88,rces 2018,FW
1074,Alejandro García,f1f864ae,rcía 2016,MF
1075,Carlos García,103d2525,2004-2005,FW
1076,Danny Garcia,af8e8602,2014-2016,GK
1077,Irving Garcia,caa5768b,rcia 2012,MF
1078,Juan Garcia,40baef32,rcia 2017,DF
1079,Kevin Garcia,bb978f2b,2016-2019,MF
1080,Mitch Garcia,4e7fcdad,rcia 2014,MF
1081,Nick Garcia,849953fa,2000-2010,MF
1082,Rafael Garcia,b70e621c,2012-2019,DF
1083,Kevin Garcia-Lopez,0ee25647,opez 2019,DF
1084,Josh Gardner,39e0aa24,2004-2014,DF
1085,Jason Garey,e4fea6c6,2006-2012,MF
1086,Dan Gargan,705d7c5a,2005-2015,DF
1087,"Scott Garlick 1997-2006 · GK · Tampa Bay Mutiny, Colorado Rapids, Dallas Burn, D.C. United, Real Salt Lake",3576a59a,1997-2006,DF
1088,Eli Garner,d35cf662,2012-2015,FW
1089,Emily Garnier,cd545768,2019-2020,DF
1090,John Garvey 1996 · FW · LA Galaxy,541cd6f0,rvey 1996,GK
1091,Greg Garza,5ae88d65,2011-2019,FW
1092,Sam Garza,08e8810a,2012-2016,DF
1093,Víctor Garza,c7134cf7,2017-2019,FW
1094,Mike Garzi,c67eaacc,2014-2017,DF
1095,Chase Gasper,7371ec36,sper 2019,FW
1096,Josh Gatt,e08ee390,2011-2019,MF
1097,Bryan Gaul,02405a4d,2012-2019,MF
1098,Eddie Gaven,3329697b,2003-2013,DF
1099,Blair Gavin,affdf65a,2010-2017,MF
1100,Michael Gavin,84610aa6,avin 2008,MF
1101,Eoin Gawronski,9492412,nski 2017,GK
1102,Adelaide Gay,e7b5ccdd,2013-2018,MF
1103,Adam Gazda,e13f9b22,azda 2011,DF
1104,Sandy Gbandi,60039477,2008-2011,GK
1105,Logan Gdula,1da409b4,dula 2019,GK
1106,Wendy Gebauer 1991 · FW,540eb890,auer 1991,MF
1107,Derek Gebhard,18183d28,2015-2019,MF
1108,Missy Geha,a428e3df,2013-2014,DF
1109,Eric Gehrig,b4c2f681,2011-2016,FW
1110,Bella Geist,73eb19a8,2018-2019,FW
1111,George Gelnovatch 1996 · DF,1263508b,atch 1996,MF
1112,David Geno,9fb41e18,Geno 2014,MF
1113,Giuseppe Gentile,239d9ba8,2014-2019,GK
1114,Chase Gentry,8521b1f3,ntry 2018,DF
1115,Jann George,19a60b8f,2014-2020,FW
1116,"Sam George 1997-2000 · MF · Tampa Bay Mutiny, Chicago Fire, New England Revolution",c110475b,1997-2000,FW
1117,Seth George 1999-2000 · FW · LA Galaxy,a1aa6d8c,1999-2000,GK
1118,Damian German,d5a0e1bd,rman 2019,MF
1119,Joe Germanese,cabe5f55,nese 2008,MF
1120,Alyssa Giannetti,34d7df05,etti 2017,FW
1121,Christina Gibbons,f8a75539,2017-2018,MF
1122,Cory Gibbs,dc657c73,2001-2012,DF
1123,Grover Gibson,ce01188f,2008-2009,GK
1124,Tyler Gibson,3c850ce0,2015-2019,DF
1125,Luis Gil,eda19e9e,2010-2018,DF
1126,John Gilkerson,22e350d2,2009-2011,MF
1127,Ted Gillen 1996 · DF · NY/NJ MetroStars,c34dcf4d,llen 1996,MF
1128,Steve Gillespie,beb73e94,spie 2009,MF
1129,Jamie Gillis,d151bb59,llis 2017,DF
1130,Hanna Gilmore,1da92553,more 2013,DF
1131,Hunter Gilstrap,bf4d894a,2006-2017,MF
1132,Joey Gjertsen,6b069926,2005-2011,GK
1133,Justen Glad,5b768b0f,2014-2019,FW
1134,Matt Glaeser,e50d8869,2010-2014,GK
1135,Sam Gleadle,86626b82,2018-2019,MF
1136,"Jimmy Glenn 1996-1998 · FW · Dallas Burn, Columbus Crew",474143d7,1996-1998,DF
1137,Chris Gloster,01cd3c12,2016-2020,GK
1138,Marc Godelman,c7fef909,2014-2015,MF
1139,Matt Gold,5f330767,2011-2014,FW
1140,Jarryd Goldberg,083902ad,berg 2010,DF
1141,Travis Golden,38800b42,lden 2015,MF
1142,Kevin Goldthwaite,dc80d649,2005-2011,MF
1143,"Francisco Gomez 1999-2006 · MF · Kansas City Wizards, Chivas USA, Miami FC",43c2d82f,1999-2006,MF
1144,Hérculez Gómez,b5d5a7e3,2003-2016,DF
1145,Jose Gomez,a746b70c,2004-2005,DF
1146,Tomas Gomez,ff070644,2015-2019,MF
1147,Azriel Gonzalez,5e5d8a10,2017-2019,FW
1148,Daniel Gonzalez,47a0cb1d,2015-2017,MF
1149,Eric Gonzalez,84d3a739,alez 2019,GK
1150,Guillermo Gonzalez,6f1241d8,2003-2004,MF
1151,Jesus Gonzalez,e5a7dfdd,2013-2019,MF
1152,Lucas Gonzalez,430fe6ae,alez 2019,MF
1153,Luchi Gonzalez,2b875d41,2002-2008,MF
1154,Luis Gonzalez,c2cc58c3,alez 2012,MF
1155,Manny Gonzalez,94b43795,2013-2019,MF
1156,Omar Gonzalez,0d2fe665,2009-2019,FW
1157,Raul Gonzalez,8efe2570,2017-2018,FW
1158,Steve Gonzalez,00c545ec,alez 2013,MF
1159,Lynden Gooch,1ea00b03,2014-2020,DF
1160,Ray Goodlett,0079b2e7,lett 2000,MF
1161,Bakie Goodman,66cb10f7,dman 2018,GK
1162,Matthew Goodman,a06b5694,dman 2019,MF
1163,Clarence Goodson,006ed11d,2004-2016,DF
1164,CoCo Goodson,473ec793,2013-2016,MF
1165,Scott Goodwin,b89d6377,2014-2016,GK
1166,Chris Goos,2779b14a,2004-2005,DF
1167,Zoey Goralski,754c7614,lski 2019,DF
1168,Sarah Gorden,c6122e4b,2016-2019,GK
1169,Alan Gordon,853a8241,2004-2018,MF
1170,Connor Gordon,09d8e299,rdon 2019,MF
1171,Darryl Gordon,2e149100,rdon 2014,DF
1172,Scott Gordon,407e78ee,2011-2013,FW
1173,Shawna Gordon,f813a581,2015-2016,MF
1174,Shnia Gordon,7bc0d597,2019-2020,DF
1175,Tyrone Gordon,17e7bac3,rdon 2006,DF
1176,Devala Gorrick,d4b0f5bb,2014-2017,MF
1177,Hunter Gorskie,c8ecccfe,2013-2019,FW
1178,Chris Goslin,3c8934f6,2017-2019,FW
1179,Joshua Goss,55dd596d,Goss 2019,GK
1180,Andrei Gotsmanov,95055e2f,2009-2015,DF
1181,Ned Grabavoy,9dd72378,2004-2016,MF
1182,Mike Graczyk,86400278,czyk 2019,MF
1183,Jochen Graf,40715b67,2017-2019,MF
1184,"Paul Grafer 1997-2003 · GK · Colorado Rapids, MetroStars",9a9d8900,1997-2003,MF
1185,Tiger Graham,d87f7ac2,aham 2017,GK
1186,Don Gramenz,4608f6c6,menz 2001,FW
1187,Brock Granger,806b8f2f,2013-2017,GK
1188,Riley Grant,e7c754ef,rant 2017,FW
1189,Kelly Gray,13e6d49e,2002-2009,DF
1190,Thomas Gray,298bfdbf,Gray 2011,DF
1191,Jordan Graye,ff2f23b8,2010-2015,DF
1192,Orest Grechka,800e1144,chka 2001,MF
1193,David Greczek,483caf9a,czek 2017,MF
1194,Julian Green,ad1d6fa4,2013-2020,DF
1195,Michael Green,55c9817a,2012-2017,FW
1196,Michael Green,ca7025e9,2001-2004,GK
1197,Summer Green,c8961c8d,2017-2019,MF
1198,Jacob Greene,0a0dcb6f,eene 2019,MF
1199,Kai Greene,b5edefd3,2016-2019,DF
1200,Erin Greening,82577034,ning 2019,FW
1201,Joseph Greenspan,a1e2608a,2015-2019,DF
1202,Ricci Greenwood 1996 · FW-MF,71a13201,wood 1996,DF
1203,"Andrew Gregor 1998-2009 · MF · Portland Timbers, Seattle Sounders, Rochester Rhinos, Kansas City Wizards, Columbus Crew",98a187d6,1998-2009,MF
1204,Adolfo Gregorio,76c8a3f2,2004-2005,DF
1205,Kyle Greig,5c34d6fa,2013-2019,MF
1206,Mike Grella,996c5a04,2008-2018,MF
1207,Alex Grendi,4947dcfb,2009-2011,MF
1208,Joshua Grenier,b62ce76e,2006-2008,FW
1209,Amy Griffin 1991 · GK,f7da85a6,ffin 1991,MF
1210,Leonard Griffin,7656a5cb,2004-2011,MF
1211,Maxwell Griffin,47f69032,2010-2013,DF
1212,Adam Grinwis,0d3f30b9,2015-2019,GK
1213,Matt Groenwald,680bd144,wald 2006,DF
1214,Shea Groom,ee96ceb8,2015-2019,FW
1215,Joshua Gros,dee9bdd9,2004-2007,GK
1216,John Grosh,73e1f913,rosh 2017,MF
1217,Cole Grossman,5a0c6858,2011-2016,MF
1218,Ryan Grothaus,be228468,haus 2013,MF
1219,Devon Grousis,b5650a1c,2012-2015,MF
1220,Ashley Grove,0106bdaa,2013-2014,MF
1221,Kristin Grubka,c796268e,2015-2016,MF
1222,Andy Gruenebaum,190fa975,2006-2014,DF
1223,Jon Gruenewald,6.93E+53,wald 2011,MF
1224,Miguel Guante,634a76bc,2007-2008,DF
1225,Austin Guerrero,ac6330e2,2015-2018,GK
1226,Rafael Guerrero,10d95874,rero 2018,DF
1227,Elizabeth Guess,7b0fc2bd,uess 2013,MF
1228,Alejandro Guido,b7712583,2013-2019,GK
1229,Aaron Guillen,b4bb58c4,2016-2019,GK
1230,Jorge Guillen-Torres,c8b11ad2,rres 2018,MF
1231,Kellen Gulley,6775722e,2013-2014,MF
1232,Max Gunderson,f70554c4,2014-2019,DF
1233,Kaycee Gunion,254b3a6a,nion 2018,DF
1234,Erin Gunther,a7b2022d,2018-2019,FW
1235,Kevin Guppy,63a2889e,uppy 2010,DF
1236,Kyle Gurrieri,01aa4d88,ieri 2015,GK
1237,Rivers Guthrie,d26bd232,hrie 2001,FW
1238,"Diego Gutiérrez 1996-2008 · DF-MF · Chicago Fire, Kansas City Wiz",1df21481,1996-2008,GK
1239,Eddie Gutierrez,8.97E+07,rrez 2008,MF
1240,"Henry Gutierrez 1996-2000 · FW-MF · Miami Fusion, San Jose Clash",6118aaa5,1996-2000,MF
1241,Jeremiah Gutjahr,4992dee0,jahr 2019,MF
1242,Andrew Gutman,b7a23251,tman 2019,DF
1243,Brad Guzan,d899e3bf,2005-2019,MF
1244,Adolfo Guzman,c41c5ead,zman 2018,MF
1245,Juan Guzman,6571c260,2011-2019,DF
1246,Manny Guzman,1f26948d,2011-2012,GK
1247,Octavio Guzman,71372bc9,2014-2017,MF
1248,Joe Gyau,3511b4f8,2012-2019,MF
1249,Justin Haak,c644e140,Haak 2019,MF
1250,Joseph Haboush,a9424411,oush 2013,MF
1251,Morgan Hackworth,f6918654,orth 2019,MF
1252,Joe Hafferty,9732b44c,erty 2017,MF
1253,Sarah Hagen,04f6fcee,2014-2017,MF
1254,Nick Hagglund,39632554,2014-2019,MF
1255,Jimmy Hague,13354dcd,ague 2019,DF
1256,Michaela Hahn,64ae0b69,2016-2018,FW
1257,Marcus Hahnemann,13dff532,mann 2014,DF
1258,"Marcus Hahnemann 1997-2013 · GK · Reading, Colorado Rapids, Wolverhampton Wanderers, Seattle Sounders FC",c6be3102,1997-2013,GK
1259,Marlon Hairston,1d531c57,2014-2019,MF
1260,Siad Haji,9212f1cb,Haji 2019,GK
1261,Garrett Halfhill,0073d724,hill 2017,GK
1262,Matheau Hall,d08e9383,2012-2014,DF
1263,Tally Hall,e8a5d903,2010-2016,MF
1264,Tyrone Hall,d7c2e298,Hall 2014,DF
1265,Connor Hallisey,3cbcaf04,2015-2016,MF
1266,Bill Hamid,012fc030,2010-2019,GK
1267,Anthony Hamilton,43971a2c,2007-2011,MF
1268,Kristen Hamilton,93d9a391,2015-2020,MF
1269,Linda Hamilton 1991-1995 · DF · United States,5529c12e,1991-1995,GK
1270,Sam Hamilton,1e2207ff,2017-2019,FW
1271,Wade Hamilton,760a7328,2016-2018,MF
1272,Mia Hamm 1991-2004 · FW-MF · United States,c2234535,1991-2004,DF
1273,Bryheem Hancock,73482bb4,cock 2004,MF
1274,Bryson Hankins,6aaa97fe,kins 2019,GK
1275,Riley Hanley,371fbc30,nley 2017,MF
1276,Karsten Hanlin,6948ed4a,2017-2018,GK
1277,Patrick Hannigan,ccae6f3e,2007-2013,DF
1278,Haley Hanson,45cf25bf,2018-2020,MF
1279,Harold Hanson,718ed84d,2017-2019,MF
1280,Jean Harbor 1996 · FW · Colorado Rapids,5a41e47b,rbor 1996,GK
1281,Ty Harden,6a1a13b0,2007-2015,MF
1282,Evan Harding,2feb7b85,2011-2013,DF
1283,Ian Harkes,73fdc4c2,2017-2020,FW
1284,"John Harkes 1992-2002 · MF · D.C. United, New England Revolution, Sheffield Wednesday, Columbus Crew, United States, West Ham Uni",961ac34a,1992-2002,DF
1285,Nathan Harriel,b3edbeff,riel 2019,MF
1286,Michael Harrington,1009a56a,2007-2018,MF
1287,Ashlyn Harris,4c7ad183,2013-2019,MF
1288,Michael Harris,8caaa46d,2015-2017,DF
1289,Sebastian Harris,a623de27,2009-2011,DF
1290,Wilson Harris,ca0756aa,2018-2019,GK
1291,Chase Harrison,d8f20684,2006-2012,DF
1292,Wes Hart,9a2c776c,2000-2005,FW
1293,"Bill Harte 1997 · DF · New England Revolution, Tampa Bay Mutiny",6351192f,arte 1997,FW
1294,"Kevin Hartman 1997-2012 · GK · LA Galaxy, Kansas City Wizards, FC Dallas",5186f36e,1997-2012,GK
1295,Rhett Harty 1996-1998 · DF · NY/NJ MetroStars,54a0172e,1996-1998,DF
1296,Jordan Harvey,bb78f8a5,2006-2019,DF
1297,Mary Harvey 1991-1995 · GK · United States,036dc88e,1991-1995,GK
1298,Jeff Harwell,98725c7d,well 2009,DF
1299,Dajan Hashemi Ghermezi,f1d24f3a,2018-2019,DF
1300,Duke Hashimoto,fef493af,moto 2008,GK
1301,Colton Haskin,a22a6fbd,skin 2019,MF
1302,Aly Hassan,7f2a8221,2012-2017,GK
1303,Ashley Hatch,d2de2f84,2017-2019,FW
1304,Roberto Hategan,cdade17d,2017-2019,MF
1305,Lucas Hatsios,75eb7b13,sios 2019,FW
1306,Peter Hattrup 1997 · FW-MF · Dallas Burn,4759d9d1,trup 1997,FW
1307,Jacob Hauser-Ramsey,55f803d7,msey 2019,MF
1308,Kelsey Haycook,a8e7e71e,cook 2015,GK
1309,"David Hayes 1999-2011 · DF · Atlanta Silverbacks, Portland Timbers, Richmond Kickers, D.C. United, Tampa Bay Rowdies, Carolina Ra",e2f2af1f,1999-2011,MF
1310,Jacori Hayes,d2173b7b,2017-2019,DF
1311,Maya Hayes,a031e21e,2014-2017,FW
1312,Bryane Heaberlin,0dfe3e98,2016-2020,DF
1313,Pat Healey,4e34ca16,aley 2010,MF
1314,"Jay Heaps 1999-2009 · DF-MF · New England Revolution, Miami Fusion",cf988bb0,1999-2009,FW
1315,Conor Hearn,f8f37917,earn 2013,GK
1316,Harrison Heath,af08fa5f,2014-2018,MF
1317,Tobin Heath,59ef6268,2008-2019,MF
1318,Billy Heavner,ed49b789,vner 2017,DF
1319,Matt Hedges,5e2a4d0e,2012-2019,MF
1320,Cyprian Hedrick,a820b178,2013-2019,MF
1321,Christopher Hegardt,99a6142d,ardt 2019,GK
1322,Holly Hein,8ca4e93b,Hein 2014,DF
1323,Tom Heinemann,ed148c44,2009-2018,DF
1324,April Heinrichs 1991 · FW · United States,f7b77349,ichs 1991,MF
1325,Ryan Heins,7e4b973c,2008-2012,DF
1326,Aaron Heinzen,196dfae0,2004-2005,FW
1327,"Frankie Hejduk 1996-2011 · MF-DF · Columbus Crew, Tampa Bay Mutiny, United States, Bayer Leverkusen, LA Galaxy",4d57c9a6,1996-2011,FW
1328,Drew Helm,f54c42ff,Helm 2006,DF
1329,Kyle Helton,38ea1981,lton 2009,DF
1330,Taryn Hemmings,fa6c11a1,2013-2015,DF
1331,"Chris Henderson 1996-2006 · MF · Colorado Rapids, Kansas City Wizards, New York Red Bulls, Miami Fusion, Columbus Crew, United States",bbce44d4,1996-2006,FW
1332,Melissa Henderson,bf412415,2013-2017,DF
1333,Ryshiem Henderson 1996 · FW · San Jose Clash,f0e2338f,rson 1996,DF
1334,"Sean Henderson 1996-2004 · MF · Colorado Rapids, Seattle Sounders",94dbabbe,1996-2004,MF
1335,Brooke Hendrix,ab662bbc,2017-2020,MF
1336,Piakai Henkel Shang,9925f7d7,2018-2019,FW
1337,Stephen Herdsman,c6fe7305,2001-2005,MF
1338,Andrew Herman,9c3948f4,rman 2006,DF
1339,Ryan Herman,62bc6feb,rman 2016,FW
1340,Alain Hernandez,2311afba,ndez 2017,Oops
1341,Alonso Hernández,0bc1ec76,2012-2015,DF
1342,"Daniel Hernández 1998-2012 · MF-DF · FC Dallas, Necaxa, New England Revolution, MetroStars, LA Galaxy, Chiapas, Puebla, Tampa Bay Mutiny",a07878a5,1998-2012,MF
1343,Felipe Hernandez,31a4d0b8,2017-2019,GK
1344,Jonathan Hernandez,8599b27f,2017-2018,GK
1345,Jorge Hernandez,7bf39a2f,2017-2019,MF
1346,Jose Hernandez,0c3e8aee,2015-2019,DF
1347,Mark Hernández,d39f3c5d,ndez 2019,MF
1348,Yosimar Hernandez,620aff35,ndez 2019,MF
1349,Kobe Hernandez-Foster,a928bb49,2018-2019,MF
1350,Ashley Herndon,025ba209,2017-2020,MF
1351,Aaron Herrera,d86e3070,2018-2019,MF
1352,Jason Herrick,6cf1f1a6,rick 2011,DF
1353,Dave Hertel,732b55f4,rtel 2011,FW
1354,Eddie Hertsenberg,b71d3cbb,2011-2014,MF
1355,Corey Hertzog,2ae85cef,2011-2019,DF
1356,Will Hesmer,c00e92bf,2006-2011,FW
1357,Ken Hesse 1996 · DF,b4c8b19d,esse 1996,MF
1358,Laura Heyboer,b71dfab4,boer 2013,MF
1359,Shaun Higgins,783505eb,2005-2009,FW
1360,Shannon Higgins-Cirovski 1991 · MF · United States,a3ede5e1,vski 1991,GK
1361,Mitch Hildebrandt,b7f9f15a,2012-2018,DF
1362,Chase Hilgenbrinck,30a670d8,2007-2008,MF
1363,Chris Hill,95e79df6,2016-2018,MF
1364,Craig Hill,ca92d93d,2015-2016,MF
1365,Kamani Hill,a4042d84,2006-2014,GK
1366,Rachel Hill,1d8b51dd,2017-2019,DF
1367,Tomas Hilliard-Arce,0d27c86c,2018-2019,DF
1368,Nick Hinds,73cc827d,2015-2019,GK
1369,Brendan Hines-Ike,b807c1dc,2016-2020,MF
1370,Macario Hing-Glover,39d0f760,2017-2019,MF
1371,Jaelene Hinkle,b28dae73,2015-2019,DF
1372,Megan Hinz,2696b20b,Hinz 2019,DF
1373,Logan Hitzeman,a4ce30c4,eman 2019,DF
1374,Neil Hlavaty,127f009e,2009-2018,MF
1375,Adam Hobbs,e8412c5d,obbs 2019,DF
1376,Domenica Hodak,4488eeda,odak 2013,GK
1377,Kyle Hoffer,52554c32,2011-2015,MF
1378,Chandler Hoffman,54a74c7d,2012-2019,MF
1379,Aaron Hohlbein,de852831,2007-2011,GK
1380,Arden Holden,bd9c3d1a,2019-2020,DF
1381,Euan Holden,cbf610e5,2011-2014,DF
1382,Stuart Holden,b8e24504,2006-2013,FW
1383,Lauren Holiday,987fd7be,2008-2015,MF
1384,Ryan Hollingshead,28b58797,2014-2019,MF
1385,Ben Hollingsworth,a8d04a1f,2005-2006,DF
1386,Marshall Hollingsworth,7a5d511d,2016-2017,MF
1387,Brian Holmes,a894e7c6,lmes 2013,MF
1388,Duane Holmes,47a050ed,2013-2020,MF
1389,Jamie Holmes,8f5515ca,2005-2008,MF
1390,Jarius Holmes,c63a4495,lmes 2009,MF
1391,Paul Holocher 1996 · MF · San Jose Clash,ff9acda3,cher 1996,MF
1392,Michael Holody,83f7f5fb,lody 2009,MF
1393,Daniel Holowaty,9e4275d0,2012-2013,FW
1394,Brian Holt,6c45f49a,2012-2019,MF
1395,Erik Holt,3677d047,Holt 2019,MF
1396,Dylan Hooper,c4879dfb,oper 2019,DF
1397,Shandon Hopeau,74828ac5,2016-2019,FW
1398,Patrick Hopkins,61cf6911,2012-2017,GK
1399,Matthew Hoppe,1bc432b7,2019-2020,DF
1400,Antoine Hoppenot,91384553,2012-2019,DF
1401,Lindsey Horan,a8a538a8,2016-2019,MF
1402,Elliott Hord,ebb13466,2016-2019,DF
1403,Shannon Horgan,b4a3c81d,rgan 2019,FW
1404,Ben Horner,1179d2ad,2011-2012,FW
1405,David Horst,10d5ee91,2008-2018,MF
1406,Matt Horth,2fde3128,2011-2015,DF
1407,Aaron Horton,1b6b9136,2011-2015,MF
1408,Charlie Horton,a740eee8,2015-2016,MF
1409,Ethan Horvath,3f65d5ce,2014-2020,DF
1410,Alex Horwath,31fa7045,2011-2019,FW
1411,Jason Hotchkin,6cba04ac,2009-2011,FW
1412,Chris Houser 1998-2000 · DF · Tampa Bay Mutiny,1e3435b4,1998-2000,GK
1413,Sam Howard,a0e790b8,2018-2019,GK
1414,"Tim Howard 1998-2019 · GK · Everton, Colorado Rapids, MetroStars, United States, Manchester United",c444465e,1998-2019,GK
1415,Kate Howarth,3bd34fb6,arth 2013,MF
1416,Ryan Howe,56e6d772,Howe 2017,DF
1417,Greg Howes,73c8d51f,2004-2007,GK
1418,Andrew Hoxie,987339b7,2010-2014,GK
1419,Jen Hoy,fe48520d,2013-2019,FW
1420,Chris Hubbard,2267d7bc,2018-2019,DF
1421,Kelli Hubly,bc03c54d,2017-2019,MF
1422,Dante Huckaby,1c57c88e,kaby 2019,FW
1423,Angela Hucles,fb590325,2003-2008,MF
1424,"Dusty Hudock 1996-2009 · GK · Charleston Battery, Colorado Rapids, Rochester Raging Rhinos, Miami Fusion",12330deb,1996-2009,GK
1425,Carlin Hudson,caa748a7,2018-2020,Oops
1426,Sofia Huerta,570faa60,2015-2020,DF
1427,Sarah Huffman,5a38348e,2013-2014,MF
1428,Josh Hughes,e0513006,2015-2018,MF
1429,Maurice Hughes,bcb08d7f,ghes 2006,GK
1430,Ryan Hulings,ac4788c5,ings 2015,DF
1431,Tucker Hume,24d65616,2017-2019,MF
